prev_close,open,bid,ask,client_timestamp,pair
19.1731,19.3273,19.3275,19.3425,1684072977003,"USDZAR"
19.1731,19.3273,19.3275,19.3425,1684074197111,"USDZAR"
19.1731,19.3273,19.3275,19.3425,1684075323978,"USDZAR"
19.1731,19.3273,19.3326,19.3426,1684076545831,"USDZAR"
19.1731,19.3273,19.3326,19.3426,1684077772060,"USDZAR"
19.1731,19.3273,19.3326,19.3426,1684078937802,"USDZAR"
19.1731,19.3273,19.3275,19.3425,1684080183899,"USDZAR"
19.1731,19.3273,19.3275,19.3425,1684081569425,"USDZAR"
19.1731,19.3273,19.3275,19.3425,1684082547555,"USDZAR"
19.1731,19.3273,19.3275,19.3425,1684083741452,"USDZAR"
19.1731,19.3273,19.3275,19.3425,1684084983870,"USDZAR"
19.1731,19.3273,19.3275,19.3425,1684086131144,"USDZAR"
19.1731,19.3273,19.3275,19.3425,1684087400388,"USDZAR"
19.1731,19.3273,19.3275,19.3425,1684088685414,"USDZAR"
19.1731,19.3273,19.3275,19.3425,1684089737296,"USDZAR"
19.1731,19.3273,19.26,19.27,1684090960805,"USDZAR"
19.1731,19.3273,19.1925,19.2025,1684092141992,"USDZAR"
19.1731,19.3273,19.15,19.16,1684093332993,"USDZAR"
19.1731,19.3273,19.1325,19.1425,1684094563404,"USDZAR"
19.1731,19.3273,19.0851,19.1096,1684095784951,"USDZAR"
19.1731,19.3273,19.0988,19.1088,1684096917511,"USDZAR"
19.1731,19.3273,19.1075,19.1175,1684098157501,"USDZAR"
19.1731,19.3273,19.1038,19.1138,1684099353095,"USDZAR"
19.1731,19.3273,19.101,19.1215,1684100528024,"USDZAR"
19.1731,19.3273,19.1063,19.1163,1684101741669,"USDZAR"
19.1731,19.3273,19.1702,19.1802,1684103024312,"USDZAR"
19.1731,19.3273,19.1837,19.2095,1684104137032,"USDZAR"
19.1731,19.3273,19.2015,19.2115,1684105371152,"USDZAR"
19.3275,19.3273,19.1792,19.2064,1684106619007,"USDZAR"
19.3275,19.3273,19.1958,19.2155,1684107744062,"USDZAR"
19.3275,19.3273,19.1817,19.1944,1684109171345,"USDZAR"
19.3275,19.3273,19.1867,19.1967,1684110771451,"USDZAR"
19.3275,19.3273,19.1757,19.1865,1684112467343,"USDZAR"
19.3275,19.3273,19.1251,19.1351,1684114612890,"USDZAR"
19.3275,19.3273,19.1182,19.1284,1684116183272,"USDZAR"
19.3275,19.3273,19.1384,19.1484,1684117887575,"USDZAR"
19.3275,19.3273,19.1402,19.151,1684118737317,"USDZAR"
19.3275,19.3273,19.1369,19.1516,1684119761750,"USDZAR"
19.3275,19.3273,19.1415,19.1503,1684121026643,"USDZAR"
19.3275,19.3273,19.1428,19.1528,1684122143409,"USDZAR"
19.3275,19.3273,19.134,19.144,1684123398832,"USDZAR"
19.3275,19.3273,19.1278,19.1373,1684124727086,"USDZAR"
19.3275,19.3273,19.1191,19.1277,1684125725672,"USDZAR"
19.3275,19.3273,19.1206,19.1304,1684126955505,"USDZAR"
19.3275,19.3273,19.0921,19.1016,1684128257882,"USDZAR"
19.3275,19.3273,19.0942,19.1042,1684129367330,"USDZAR"
19.3275,19.3273,19.0761,19.0813,1684130592845,"USDZAR"
19.3275,19.3273,19.0431,19.0531,1684132948572,"USDZAR"
19.3275,19.3273,19.0522,19.0594,1684134168600,"USDZAR"
19.3275,19.3273,19.0542,19.0642,1684135389493,"USDZAR"
19.3275,19.3273,19.0501,19.0558,1684136536420,"USDZAR"
19.3275,19.3273,19.0613,19.0677,1684137769079,"USDZAR"
19.3275,19.3273,19.0396,19.0436,1684139147992,"USDZAR"
19.3275,19.3273,19.0105,19.0161,1684140128042,"USDZAR"
19.3275,19.3273,19.0585,19.0652,1684141361973,"USDZAR"
19.3275,19.3273,19.05,19.054,1684142614498,"USDZAR"
19.3275,19.3273,19.0289,19.0339,1684143726494,"USDZAR"
19.3275,19.3273,19.0738,19.0791,1684144952086,"USDZAR"
19.3275,19.3273,19.0269,19.0325,1684146340064,"USDZAR"
19.3275,19.3273,19.0432,19.0532,1684147329729,"USDZAR"
19.3275,19.3273,19.0555,19.06,1684148555842,"USDZAR"
19.3275,19.3273,19.0533,19.0589,1684149728062,"USDZAR"
19.3275,19.3273,19.0553,19.0653,1684150945781,"USDZAR"
19.3275,19.3273,19.0638,19.0738,1684152217205,"USDZAR"
19.3275,19.3273,19.1222,19.1282,1684153784696,"USDZAR"
19.3275,19.3273,19.1194,19.1294,1684154920587,"USDZAR"
19.3275,19.3273,19.1164,19.1264,1684155892603,"USDZAR"
19.3275,19.3273,19.1023,19.1069,1684157138645,"USDZAR"
19.3275,19.3273,19.1059,19.1099,1684158127567,"USDZAR"
19.3275,19.3273,19.0757,19.0802,1684159340641,"USDZAR"
19.3275,19.3273,19.0655,19.0725,1684160669346,"USDZAR"
19.3275,19.3273,19.0331,19.0431,1684161757674,"USDZAR"
19.3275,19.3273,19.0395,19.0435,1684162952527,"USDZAR"
19.3275,19.3273,19.052,19.062,1684164245875,"USDZAR"
19.3275,19.3273,19.0329,19.0397,1684165338754,"USDZAR"
19.3275,19.3273,19.0399,19.046,1684166559761,"USDZAR"
19.3275,19.3273,19.0233,19.0298,1684167987420,"USDZAR"
19.3275,19.3273,19.0411,19.0484,1684168924743,"USDZAR"
19.3275,19.3273,19.038,19.0487,1684170164273,"USDZAR"
19.3275,19.3273,19.0439,19.0499,1684171429630,"USDZAR"
19.3275,19.3273,19.0458,19.0558,1684172522756,"USDZAR"
19.3275,19.3273,19.0408,19.0508,1684173771571,"USDZAR"
19.3275,19.3273,19.0218,19.0297,1684175134948,"USDZAR"
19.3275,19.3273,19.018,19.0245,1684176133233,"USDZAR"
19.3275,19.3273,19.0294,19.0344,1684177346598,"USDZAR"
19.3275,19.3273,19.0354,19.0454,1684178521603,"USDZAR"
19.3275,19.3273,19.0359,19.0459,1684179727620,"USDZAR"
19.3275,19.3273,19.01,19.02,1684180948279,"USDZAR"
19.3275,19.3273,19.0133,19.0222,1684182225044,"USDZAR"
19.3275,19.3273,19.0143,19.0243,1684183322661,"USDZAR"
19.3275,19.3273,19.0169,19.0453,1684184563539,"USDZAR"
19.3275,19.3273,19.0268,19.0368,1684185725434,"USDZAR"
19.3275,19.3273,19.0332,19.0432,1684186931002,"USDZAR"
19.3275,19.0563,19.0661,19.0761,1684188175698,"USDZAR"
19.3275,19.0563,19.0161,19.0261,1684189465476,"USDZAR"
19.3275,19.0563,19.0092,19.0171,1684190553015,"USDZAR"
19.3275,19.0563,19.0062,19.032,1684191734940,"USDZAR"
19.0323,19.0563,19.0101,19.0242,1684192969118,"USDZAR"
19.0323,19.0563,19.0058,19.0251,1684194120440,"USDZAR"
19.0323,19.0563,19.0114,19.0222,1684195551396,"USDZAR"
19.0323,19.0563,19.0017,19.0134,1684197168674,"USDZAR"
19.0323,19.0563,19.0171,19.0271,1684198834658,"USDZAR"
19.0323,19.0563,19.0337,19.0438,1684201003093,"USDZAR"
19.0323,19.0563,19.0491,19.0591,1684202531760,"USDZAR"
19.0323,19.0563,19.0523,19.0623,1684204232411,"USDZAR"
19.0323,19.0563,19.0528,19.0619,1684205105770,"USDZAR"
19.0323,19.0563,19.0377,19.0477,1684206175209,"USDZAR"
19.0323,19.0563,19.0405,19.0505,1684207449896,"USDZAR"
19.0323,19.0563,19.0375,19.0475,1684208539606,"USDZAR"
19.0323,19.0563,19.0341,19.0447,1684209771005,"USDZAR"
19.0323,19.0563,19.0346,19.0446,1684211154063,"USDZAR"
19.0323,19.0563,19.0301,19.0442,1684212136563,"USDZAR"
19.0323,19.0563,19.0302,19.0402,1684213343969,"USDZAR"
19.0323,19.0563,19.0471,19.0544,1684214667765,"USDZAR"
19.0323,19.0563,19.0727,19.0827,1684215732664,"USDZAR"
19.0323,19.0563,19.1194,19.1294,1684216974558,"USDZAR"
19.0323,19.0563,19.1354,19.1454,1684218370043,"USDZAR"
19.0323,19.0563,19.1338,19.1413,1684219319101,"USDZAR"
19.0323,19.0563,19.1243,19.131,1684220573299,"USDZAR"
19.0323,19.0563,19.1361,19.1408,1684221760028,"USDZAR"
19.0323,19.0563,19.1134,19.1181,1684222938455,"USDZAR"
19.0323,19.0563,19.0734,19.0797,1684224211243,"USDZAR"
19.0323,19.0563,19.1066,19.1166,1684225541926,"USDZAR"
19.0323,19.0563,19.1016,19.1056,1684226539786,"USDZAR"
19.0323,19.0563,19.0818,19.0918,1684227738167,"USDZAR"
19.0323,19.0563,19.0442,19.0542,1684228988422,"USDZAR"
19.0323,19.0563,19.0486,19.0527,1684230141869,"USDZAR"
19.0323,19.0563,19.0782,19.0854,1684231352942,"USDZAR"
19.0323,19.0563,19.0608,19.0672,1684232734333,"USDZAR"
19.0323,19.0563,19.1064,19.1125,1684233728432,"USDZAR"
19.0323,19.0563,19.0588,19.0688,1684234959913,"USDZAR"
19.0323,19.0563,19.0909,19.1009,1684236122197,"USDZAR"
19.0323,19.0563,19.0682,19.0728,1684237346836,"USDZAR"
19.0323,19.0563,19.069,19.0763,1684238571076,"USDZAR"
19.0323,19.0563,19.0413,19.07,1684240218166,"USDZAR"
19.0323,19.0563,19.0256,19.0315,1684241339933,"USDZAR"
19.0323,19.0563,19.0352,19.0408,1684242301404,"USDZAR"
19.0323,19.0563,19.0447,19.0506,1684243527928,"USDZAR"
19.0323,19.0563,19.0107,19.0178,1684244520251,"USDZAR"
19.0323,19.0563,19.0343,19.0402,1684245768385,"USDZAR"
19.0323,19.0563,19.0568,19.0634,1684247052909,"USDZAR"
19.0323,19.0563,19.0669,19.0718,1684248141890,"USDZAR"
19.0323,19.0563,19.0621,19.0721,1684249379730,"USDZAR"
19.0323,19.0563,19.096,19.1035,1684250651153,"USDZAR"
19.0323,19.0563,19.093,19.099,1684251734311,"USDZAR"
19.0323,19.0563,19.0699,19.0768,1684252967123,"USDZAR"
19.0323,19.0563,19.0754,19.0854,1684254425887,"USDZAR"
19.0323,19.0563,19.0745,19.0828,1684255357907,"USDZAR"
19.0323,19.0563,19.092,19.1006,1684256560804,"USDZAR"
19.0323,19.0563,19.0913,19.1013,1684257836345,"USDZAR"
19.0323,19.0563,19.1,19.1064,1684258921386,"USDZAR"
19.0323,19.0563,19.107,19.116,1684260180585,"USDZAR"
19.0323,19.0563,19.0989,19.1089,1684261544385,"USDZAR"
19.0323,19.0563,19.0889,19.0986,1684262553369,"USDZAR"
19.0323,19.0563,19.0897,19.0997,1684263753678,"USDZAR"
19.0323,19.0563,19.0833,19.0933,1684264941753,"USDZAR"
19.0323,19.0563,19.0787,19.0887,1684266123201,"USDZAR"
19.0323,19.0563,19.0974,19.1024,1684267350445,"USDZAR"
19.0323,19.0563,19.0914,19.0985,1684268627064,"USDZAR"
19.0323,19.0563,19.0887,19.0987,1684269752742,"USDZAR"
19.0323,19.0563,19.0662,19.077,1684270965364,"USDZAR"
19.0323,19.0563,19.0811,19.1011,1684272136838,"USDZAR"
19.0323,19.0563,19.0811,19.1011,1684273334689,"USDZAR"
19.0323,19.0811,19.0702,19.0971,1684274556454,"USDZAR"
19.0323,19.0811,19.0746,19.1044,1684275854455,"USDZAR"
19.0323,19.0811,19.0774,19.1065,1684276925596,"USDZAR"
19.0323,19.0811,19.0746,19.1021,1684278152885,"USDZAR"
19.0811,19.0811,19.0777,19.0987,1684279393682,"USDZAR"
19.0811,19.0811,19.0748,19.0903,1684280525728,"USDZAR"
19.0811,19.0811,19.0768,19.0868,1684281985315,"USDZAR"
19.0811,19.0811,19.0774,19.0874,1684283561866,"USDZAR"
19.0811,19.0811,19.0687,19.0855,1684285286877,"USDZAR"
19.0811,19.0811,19.0912,19.1012,1684288126794,"USDZAR"
19.0811,19.0811,19.0628,19.0728,1684289835512,"USDZAR"
19.0811,19.0811,19.0587,19.0687,1684290699441,"USDZAR"
19.0811,19.0811,19.0615,19.0693,1684291502898,"USDZAR"
19.0811,19.0811,19.0563,19.0663,1684292612511,"USDZAR"
19.0811,19.0811,19.0674,19.0746,1684293823674,"USDZAR"
19.0811,19.0811,19.0658,19.0758,1684294928245,"USDZAR"
19.0811,19.0811,19.0712,19.081,1684296176668,"USDZAR"
19.0811,19.0811,19.0678,19.0778,1684297516829,"USDZAR"
19.0811,19.0811,19.0679,19.0779,1684298553136,"USDZAR"
19.0811,19.0811,19.0817,19.0982,1684299760365,"USDZAR"
19.0811,19.0811,19.0988,19.1068,1684301055825,"USDZAR"
19.0811,19.0811,19.0923,19.0999,1684302127685,"USDZAR"
19.0811,19.0811,19.1129,19.1205,1684303388645,"USDZAR"
19.0811,19.0811,19.1325,19.1425,1684304776007,"USDZAR"
19.0811,19.0811,19.1144,19.1236,1684305730552,"USDZAR"
19.0811,19.0811,19.1356,19.1424,1684306963566,"USDZAR"
19.0811,19.0811,19.1477,19.1529,1684308140471,"USDZAR"
19.0811,19.0811,19.1541,19.1581,1684309329142,"USDZAR"
19.0811,19.0811,19.1643,19.1712,1684310601738,"USDZAR"
19.0811,19.0811,19.1635,19.1687,1684311942259,"USDZAR"
19.0811,19.0811,19.1717,19.1759,1684312950765,"USDZAR"
19.0811,19.0811,19.2114,19.2214,1684314160474,"USDZAR"
19.0811,19.0811,19.2223,19.2277,1684315415263,"USDZAR"
19.0811,19.0811,19.2136,19.2236,1684316538131,"USDZAR"
19.0811,19.0811,19.1963,19.2003,1684317761892,"USDZAR"
19.0811,19.0811,19.186,19.1916,1684319139976,"USDZAR"
19.0811,19.0811,19.2052,19.2152,1684320139595,"USDZAR"
19.0811,19.0811,19.2238,19.2313,1684321346303,"USDZAR"
19.0811,19.0811,19.21,19.22,1684322519731,"USDZAR"
19.0811,19.0811,19.1836,19.1914,1684323738328,"USDZAR"
19.0811,19.0811,19.2389,19.2439,1684324977150,"USDZAR"
19.0811,19.0811,19.2717,19.2797,1684326573422,"USDZAR"
19.0811,19.0811,19.3192,19.3292,1684327678658,"USDZAR"
19.0811,19.0811,19.2753,19.282,1684328653746,"USDZAR"
19.0811,19.0811,19.2694,19.2754,1684329902525,"USDZAR"
19.0811,19.0811,19.3325,19.3378,1684330926768,"USDZAR"
19.0811,19.0811,19.3559,19.364,1684332170309,"USDZAR"
19.0811,19.0811,19.3122,19.3222,1684333452096,"USDZAR"
19.0811,19.0811,19.2658,19.2722,1684334539554,"USDZAR"
19.0811,19.0811,19.2892,19.2992,1684335768559,"USDZAR"
19.0811,19.0811,19.2563,19.2663,1684337025097,"USDZAR"
19.0811,19.0811,19.2459,19.2525,1684338141585,"USDZAR"
19.0811,19.0811,19.2694,19.2794,1684339360425,"USDZAR"
19.0811,19.0811,19.261,19.271,1684340805034,"USDZAR"
19.0811,19.0811,19.2367,19.2438,1684341735425,"USDZAR"
19.0811,19.0811,19.2373,19.2457,1684342950274,"USDZAR"
19.0811,19.0811,19.24,19.25,1684344224221,"USDZAR"
19.0811,19.0811,19.2424,19.2499,1684345321048,"USDZAR"
19.0811,19.0811,19.2416,19.2516,1684346587177,"USDZAR"
19.0811,19.0811,19.2434,19.251,1684347922461,"USDZAR"
